Year,VWRETD,VWRETX
"1950-08-09",0.005636,0.005293
"1950-08-10",0.002349,-0.000313
"1950-08-11",-0.005685,-0.006099
"1950-08-14",0.001402,0.001175
"1950-08-15",0.002729,0.002694
"1950-08-16",0.003149,0.002833
"1950-08-17",0.010159,0.009868
"1950-08-18",0.005800,0.005719
"1950-08-21",0.001449,0.001332
"1950-08-22",-0.001780,-0.001812
"1950-08-23",0.007385,0.007048
"1950-08-24",0.000218,-0.000957
"1950-08-25",-0.011613,-0.011634
"1950-08-28",0.000319,0.000288
"1950-08-29",0.002578,0.002374
"1950-08-30",-0.002577,-0.003786
"1950-08-31",-0.000934,-0.001372
"1950-09-01",0.004973,0.004879
"1950-09-05",0.004693,0.004420
"1950-09-06",-0.005693,-0.006386
"1950-09-07",0.003770,0.003035
"1950-09-08",0.008177,0.008013
"1950-09-11",-0.006359,-0.006559
"1950-09-12",0.011492,0.011339
"1950-09-13",0.010708,0.009530
"1950-09-14",0.004441,0.004088
"1950-09-15",0.003955,0.003888
"1950-09-18",0.002763,0.002686
"1950-09-19",-0.003377,-0.003455
"1950-09-20",-0.005002,-0.005266
"1950-09-21",0.008017,0.007974
"1950-09-22",0.005558,0.005543
"1950-09-25",-0.001718,-0.001718
"1950-09-26",-0.012456,-0.012457
"1950-09-27",0.012545,0.012209
"1950-09-28",0.001144,0.001038
"1950-09-29",0.000875,0.000864
"1950-10-02",0.009846,0.009843
"1950-10-03",-0.002212,-0.002304
"1950-10-04",0.012244,0.012151
"1950-10-05",-0.003527,-0.003567
"1950-10-06",0.008045,0.007938
"1950-10-07",0.002854,0.002854
"1950-10-09",-0.008353,-0.008445
"1950-10-10",-0.007244,-0.007414
"1950-10-11",0.005328,0.005133
"1950-10-13",0.001116,0.001101
"1950-10-14",-0.004520,-0.004520
"1950-10-16",-0.000435,-0.000457
"1950-10-17",0.007709,0.007702
"1950-10-18",0.006570,0.006385
"1950-10-19",-0.000144,-0.000210
"1950-10-20",-0.001752,-0.001767
"1950-10-21",0.002397,0.002397
"1950-10-23",-0.000670,-0.000917
"1950-10-24",0.002113,0.002084
"1950-10-25",-0.001432,-0.001596
"1950-10-26",-0.020687,-0.020727
"1950-10-27",0.005780,0.005744
"1950-10-28",0.001985,0.001985
"1950-10-30",-0.009193,-0.009293
"1950-10-31",-0.006345,-0.006345
"1950-11-01",0.004178,0.003604
"1950-11-02",0.009319,0.008763
"1950-11-03",0.003435,0.003352
"1950-11-04",-0.003348,-0.003348
"1950-11-06",-0.021771,-0.022713
"1950-11-08",0.014987,0.011595
"1950-11-09",0.013417,0.013378
"1950-11-10",0.007344,0.007197
"1950-11-13",0.004291,0.003275
"1950-11-14",0.002470,-0.000391
"1950-11-15",-0.001376,-0.001953
"1950-11-16",-0.001876,-0.002598
"1950-11-17",0.008479,0.008271
"1950-11-18",0.005081,0.005081
"1950-11-20",0.000489,0.000127
"1950-11-21",-0.000076,-0.000493
"1950-11-22",0.010837,0.009298
"1950-11-24",0.007305,0.007132
"1950-11-25",-0.000917,-0.000917
"1950-11-27",-0.003000,-0.003201
"1950-11-28",-0.028291,-0.028998
"1950-11-29",-0.008352,-0.010014
"1950-11-30",0.007317,0.006958
"1950-12-01",0.007666,0.007025
"1950-12-02",-0.006048,-0.006048
"1950-12-04",-0.027873,-0.028045
"1950-12-05",0.015781,0.015376
"1950-12-06",0.008745,0.007171
"1950-12-07",-0.001493,-0.002124
"1950-12-08",0.002836,0.002721
"1950-12-09",0.003758,0.003758
"1950-12-11",0.009383,0.009266
"1950-12-12",0.000798,0.000484
"1950-12-13",0.000415,-0.001193
"1950-12-14",-0.010302,-0.010648
"1950-12-15",-0.003983,-0.004066
"1950-12-16",0.015964,0.015964
"1950-12-18",0.010431,0.010338
"1950-12-19",0.005392,0.005344
"1950-12-20",0.002943,0.002823
"1950-12-21",0.001525,0.001474
"1950-12-22",0.003421,0.003421
"1950-12-26",-0.008033,-0.008033
"1950-12-27",0.019904,0.019523
"1950-12-28",0.005473,0.005300
"1950-12-29",-0.000381,-0.000401
"1950-12-30",0.001390,0.001390
"1951-01-02",0.015830,0.015826
"1951-01-03",-0.002561,-0.002719
"1951-01-04",0.007119,0.007100
"1951-01-05",0.000560,0.000521
"1951-01-06",-0.000737,-0.000737
"1951-01-08",0.004805,0.004714
"1951-01-09",0.005747,0.005694
"1951-01-10",-0.013436,-0.013526
"1951-01-11",0.016032,0.015839
"1951-01-12",-0.003032,-0.003044
"1951-01-13",0.001019,0.001019
"1951-01-15",0.005348,0.005297
"1951-01-16",0.007018,0.006978
"1951-01-17",0.005473,0.005275
"1951-01-18",-0.002945,-0.002984
"1951-01-19",-0.001166,-0.001202
"1951-01-20",0.001496,0.001496
"1951-01-22",-0.010078,-0.010148
"1951-01-23",0.003228,0.003084
"1951-01-24",-0.003048,-0.003103
"1951-01-25",-0.006869,-0.006887
"1951-01-26",0.010143,0.010104
"1951-01-27",0.010653,0.010653
"1951-01-29",0.007135,0.007099
"1951-01-30",0.002752,0.002620
"1951-01-31",-0.002384,-0.002768
"1951-02-01",0.005874,0.005616
"1951-02-02",0.007456,0.007389
"1951-02-03",0.003699,0.003699
"1951-02-05",0.003276,0.003206
"1951-02-06",-0.003567,-0.004087
"1951-02-07",-0.002569,-0.003533
"1951-02-08",0.005376,0.004892
"1951-02-09",0.004698,0.004606
"1951-02-10",0.001776,0.001776
"1951-02-13",0.001030,-0.000259
"1951-02-14",-0.003036,-0.003412
"1951-02-15",-0.002179,-0.002387
"1951-02-16",0.003921,0.003840
"1951-02-17",0.000703,0.000703
"1951-02-19",-0.012035,-0.012148
"1951-02-20",-0.001973,-0.002309
"1951-02-21",0.004469,0.003732
"1951-02-23",0.002512,0.002452
"1951-02-24",0.002102,0.002102
"1951-02-26",-0.000357,-0.000503
"1951-02-27",-0.008548,-0.008933
"1951-02-28",0.001509,0.001145
"1951-03-01",0.003391,0.003016
"1951-03-02",0.004197,0.003945
"1951-03-03",-0.000261,-0.000261
"1951-03-05",-0.005561,-0.005720
"1951-03-06",-0.002040,-0.002312
"1951-03-07",0.003996,0.003414
"1951-03-08",0.003399,0.003151
"1951-03-09",0.000682,0.000503
"1951-03-10",-0.001939,-0.001939
"1951-03-12",-0.009800,-0.009886
"1951-03-13",-0.015783,-0.016841
"1951-03-14",-0.008611,-0.009260
"1951-03-15",0.001233,0.001175
"1951-03-16",0.016342,0.016265
"1951-03-17",0.002197,0.002197
"1951-03-19",-0.005532,-0.005585
"1951-03-20",-0.001520,-0.001581
"1951-03-21",0.005850,0.005752
"1951-03-22",0.003271,0.003271
"1951-03-24",-0.010864,-0.010864
"1951-03-26",0.000815,0.000815
"1951-03-27",0.000604,0.000528
"1951-03-28",-0.011214,-0.011447
"1951-03-29",0.002534,0.002406
"1951-03-30",0.006228,0.006202
"1951-03-31",-0.002557,-0.002557
"1951-04-02",-0.005354,-0.005383
"1951-04-03",-0.002121,-0.002207
"1951-04-04",0.004677,0.004633
"1951-04-05",0.014153,0.014095
"1951-04-06",0.003659,0.003549
"1951-04-07",-0.000827,-0.000827
"1951-04-09",0.000499,0.000447
"1951-04-10",-0.001883,-0.001920
"1951-04-11",-0.001568,-0.001636
"1951-04-12",0.009941,0.009756
"1951-04-13",0.013071,0.013051
"1951-04-14",0.003993,0.003993
"1951-04-16",-0.005145,-0.005145
"1951-04-17",0.001576,0.001542
"1951-04-18",0.003649,0.003340
"1951-04-19",-0.004521,-0.004576
"1951-04-20",-0.000635,-0.000668
"1951-04-21",0.000233,0.000233
"1951-04-23",-0.000184,-0.000317
"1951-04-24",-0.004526,-0.004557
"1951-04-25",0.001451,0.001350
"1951-04-26",0.008971,0.008903
"1951-04-27",0.009072,0.008986
"1951-04-28",0.001747,0.001747
"1951-04-30",-0.000315,-0.000315
"1951-05-01",0.003164,0.003145
"1951-05-02",0.002852,0.002256
"1951-05-03",0.007360,0.006946
"1951-05-04",0.000463,0.000369
"1951-05-05",-0.002821,-0.002821
"1951-05-07",-0.002083,-0.002153
"1951-05-08",0.003479,0.002331
"1951-05-09",0.002347,0.001938
"1951-05-10",-0.004983,-0.005042
"1951-05-11",-0.005332,-0.005819
"1951-05-12",-0.005655,-0.005655
"1951-05-14",-0.000877,-0.001205
"1951-05-15",-0.015281,-0.016232
"1951-05-16",-0.002889,-0.003217
"1951-05-17",0.009713,0.009399
"1951-05-18",-0.015906,-0.015931
"1951-05-19",0.000718,0.000718
"1951-05-21",-0.004229,-0.004320
"1951-05-22",-0.003231,-0.003319
"1951-05-23",-0.006476,-0.006803
"1951-05-24",-0.004163,-0.004793
"1951-05-25",0.001138,0.001107
"1951-05-26",0.001838,0.001838
"1951-05-28",0.005265,0.005152
"1951-05-29",0.007399,0.006574
"1951-05-31",0.005806,0.005559
"1951-06-01",-0.001381,-0.001757
"1951-06-04",-0.009843,-0.009892
"1951-06-05",0.001938,0.001736
"1951-06-06",0.009033,0.008478
"1951-06-07",0.005053,0.004816
"1951-06-08",-0.001930,-0.002077
"1951-06-11",0.005070,0.004987
"1951-06-12",-0.004129,-0.004285
"1951-06-13",0.000806,-0.000628
"1951-06-14",0.009638,0.009472
"1951-06-15",0.006677,0.006635
"1951-06-18",-0.000452,-0.000507
"1951-06-19",-0.001172,-0.001200
"1951-06-20",-0.004432,-0.004596
"1951-06-21",-0.005580,-0.005605
"1951-06-22",-0.007970,-0.007994
"1951-06-25",-0.015513,-0.015517
"1951-06-26",0.002545,0.002539
"1951-06-27",0.004556,0.004326
"1951-06-28",-0.010894,-0.011085
"1951-06-29",-0.007398,-0.007524
"1951-07-02",0.006028,0.005956
"1951-07-03",0.007309,0.007209
"1951-07-05",0.015841,0.015790
"1951-07-06",0.000084,-0.000046
"1951-07-09",0.002310,0.002241
"1951-07-10",-0.003648,-0.003714
"1951-07-11",0.002294,0.002211
"1951-07-12",0.004412,0.004329
"1951-07-13",0.006985,0.006960
"1951-07-16",-0.007302,-0.007318
"1951-07-17",0.006522,0.006483
"1951-07-18",-0.000346,-0.000621
"1951-07-19",0.000794,0.000775
"1951-07-20",0.001699,0.001686
"1951-07-23",0.008357,0.008266
"1951-07-24",0.012098,0.012096
"1951-07-25",-0.001704,-0.001713
"1951-07-26",0.005151,0.005092
"1951-07-27",0.002941,0.002913
"1951-07-30",0.006046,0.005963
"1951-07-31",-0.006207,-0.006207
"1951-08-01",0.006598,0.006122
"1951-08-02",0.010405,0.010146
"1951-08-03",0.001631,0.001527
"1951-08-06",0.006700,0.006649
"1951-08-07",-0.000195,-0.000253
"1951-08-08",-0.001742,-0.004074
"1951-08-09",-0.003521,-0.003525
"1951-08-10",-0.001727,-0.001777
"1951-08-13",0.001249,0.000746
"1951-08-14",-0.000764,-0.001769
"1951-08-15",0.003997,0.003644
"1951-08-16",0.005276,0.004900
"1951-08-17",0.002914,0.002658
"1951-08-20",-0.000594,-0.000631
"1951-08-21",-0.003678,-0.003713
"1951-08-22",-0.004682,-0.004914
"1951-08-23",0.006359,0.005688
"1951-08-24",0.000480,0.000463
"1951-08-27",-0.001424,-0.001442
"1951-08-28",0.001259,0.001213
"1951-08-29",0.008094,0.007452
"1951-08-30",0.006667,0.006257
"1951-08-31",0.001120,0.000954
"1951-09-04",0.000955,0.000757
"1951-09-05",0.007685,0.007173
"1951-09-06",0.003428,0.003066
"1951-09-07",0.004354,0.004272
"1951-09-10",0.004287,0.004171
"1951-09-11",-0.004536,-0.004583
"1951-09-12",0.006412,0.005917
"1951-09-13",0.003318,0.002425
"1951-09-14",-0.000358,-0.000443
"1951-09-17",-0.003032,-0.003085
"1951-09-18",-0.001032,-0.001083
"1951-09-19",0.000906,0.000504
"1951-09-20",-0.001375,-0.001400
"1951-09-21",-0.007460,-0.007472
"1951-09-24",-0.004787,-0.004799
"1951-09-25",0.003649,0.003645
"1951-09-26",0.001659,0.001469
"1951-09-27",-0.004567,-0.004716
"1951-09-28",-0.000324,-0.000335
"1951-10-01",0.006401,0.006380
"1951-10-02",0.007193,0.007169
"1951-10-03",0.006181,0.006069
"1951-10-04",-0.001518,-0.001559
"1951-10-05",0.001491,0.001472
"1951-10-06",0.000240,0.000240
"1951-10-08",-0.000971,-0.001086
"1951-10-09",-0.004749,-0.004898
"1951-10-10",-0.002311,-0.002514
"1951-10-11",0.004597,0.004580
"1951-10-13",0.002792,0.002792
"1951-10-15",0.001954,0.001942
"1951-10-16",-0.004194,-0.004196
"1951-10-17",-0.002728,-0.003044
"1951-10-18",-0.001220,-0.001226
"1951-10-19",-0.013680,-0.013690
"1951-10-20",-0.008971,-0.008971
"1951-10-22",-0.018199,-0.018244
"1951-10-23",0.006683,0.006569
"1951-10-24",0.007273,0.007264
"1951-10-25",-0.004672,-0.004700
"1951-10-26",-0.007209,-0.007271
"1951-10-27",-0.015959,-0.015959
"1951-10-29",0.008924,0.008879
"1951-10-30",0.000197,0.000099
"1951-10-31",0.010245,0.009754
"1951-11-01",0.006562,0.006271
"1951-11-02",-0.007452,-0.007533
"1951-11-03",-0.008551,-0.008551
"1951-11-05",0.000726,0.000608
"1951-11-07",-0.008513,-0.011059
"1951-11-08",0.002050,0.001650
"1951-11-09",0.011302,0.011149
"1951-11-10",0.004936,0.004936
"1951-11-13",-0.001716,-0.003678
"1951-11-14",0.002618,0.002316
"1951-11-15",-0.000478,-0.000782
"1951-11-16",-0.001060,-0.001440
"1951-11-17",0.000374,0.000374
"1951-11-19",-0.003638,-0.003939
"1951-11-20",-0.001934,-0.002344
"1951-11-21",-0.000689,-0.001482
"1951-11-23",-0.010501,-0.010513
"1951-11-24",-0.003762,-0.003762
"1951-11-26",0.005887,0.005844
"1951-11-27",0.007949,0.007837
"1951-11-28",-0.001215,-0.002514
"1951-11-29",0.004214,0.003484
"1951-11-30",0.009526,0.009421
"1951-12-01",0.002587,0.002587
"1951-12-03",0.003255,0.002996
"1951-12-04",0.004230,0.004027
"1951-12-05",0.000515,-0.000488
"1951-12-06",0.009726,0.009087
"1951-12-07",0.002219,0.002033
"1951-12-08",0.001232,0.001232
"1951-12-10",0.000134,-0.000020
"1951-12-11",-0.004991,-0.005076
"1951-12-12",0.001276,0.000663
"1951-12-13",0.002934,0.002076
"1951-12-14",-0.000278,-0.000374
"1951-12-15",-0.000391,-0.000391
"1951-12-17",0.001429,0.001385
"1951-12-18",0.001150,0.001082
"1951-12-19",0.002939,0.002660
"1951-12-20",0.000151,0.000080
"1951-12-21",-0.002065,-0.002103
"1951-12-22",0.000012,0.000012
"1951-12-24",-0.000338,-0.000366
"1951-12-26",-0.006154,-0.006307
"1951-12-27",0.008575,0.008493
"1951-12-28",0.004498,0.004421
"1951-12-29",-0.000308,-0.000308
"1951-12-31",0.002628,0.002604
"1952-01-02",0.001654,0.001502
"1952-01-03",0.001463,0.001367
"1952-01-04",0.001926,0.001916
"1952-01-05",0.000808,0.000808
"1952-01-07",-0.001416,-0.001432
"1952-01-08",-0.004413,-0.004515
"1952-01-09",-0.002770,-0.002841
"1952-01-10",0.006206,0.006158
"1952-01-11",0.004426,0.004349
"1952-01-12",0.004299,0.004299
"1952-01-14",0.001985,0.001966
"1952-01-15",-0.004428,-0.004481
"1952-01-16",0.003209,0.003061
"1952-01-17",0.004231,0.004225
"1952-01-18",0.001837,0.001835
"1952-01-19",0.002927,0.002927
"1952-01-21",0.004143,0.004123
"1952-01-22",0.004939,0.004916
"1952-01-23",-0.003547,-0.003668
"1952-01-24",0.001401,0.001386
"1952-01-25",0.001094,0.001094
"1952-01-26",0.000921,0.000921
"1952-01-28",0.001072,0.001014
"1952-01-29",0.000181,0.000153
"1952-01-30",-0.010889,-0.011251
"1952-01-31",-0.004054,-0.004177
"1952-02-01",0.006180,0.006092
"1952-02-02",0.003921,0.003921
"1952-02-04",-0.011074,-0.011131
"1952-02-05",-0.002703,-0.002896
"1952-02-06",0.003061,0.002260
"1952-02-07",0.001831,0.000426
"1952-02-08",0.005101,0.005041
"1952-02-09",0.000361,0.000361
"1952-02-11",-0.003078,-0.003996
"1952-02-13",-0.006696,-0.007470
"1952-02-14",-0.002536,-0.002725
"1952-02-15",0.000080,-0.000067
"1952-02-16",-0.000527,-0.000527
"1952-02-18",-0.004049,-0.004166
"1952-02-19",-0.014855,-0.015053
"1952-02-20",-0.011107,-0.011921
"1952-02-21",0.003251,0.003217
"1952-02-23",0.006789,0.006789
"1952-02-25",-0.002838,-0.002996
"1952-02-26",-0.005099,-0.005146
"1952-02-27",0.002173,0.001515
"1952-02-28",0.007246,0.006699
"1952-02-29",-0.000610,-0.000685
"1952-03-01",0.000809,0.000809
"1952-03-03",0.002577,0.002159
"1952-03-04",0.013077,0.012802
"1952-03-05",0.002207,0.001707
"1952-03-06",-0.000023,-0.000132
"1952-03-07",0.002109,0.001992
"1952-03-08",0.003140,0.003140
"1952-03-10",-0.004930,-0.004980
"1952-03-11",0.002209,0.000965
"1952-03-12",0.002652,0.002402
"1952-03-13",0.000584,0.000547
"1952-03-14",0.002506,0.002477
"1952-03-15",0.002085,0.002085
"1952-03-17",0.000805,0.000716
"1952-03-18",-0.001230,-0.001657
"1952-03-19",-0.002397,-0.002541
"1952-03-20",0.003517,0.003498
"1952-03-21",0.000543,0.000536
"1952-03-22",-0.000034,-0.000034
"1952-03-24",-0.001057,-0.001057
"1952-03-25",-0.004030,-0.004148
"1952-03-26",-0.000646,-0.000775
"1952-03-27",0.007876,0.007796
"1952-03-28",0.006014,0.006008
"1952-03-29",0.005531,0.005531
"1952-03-31",0.001091,0.001073
"1952-04-01",-0.007709,-0.007808
"1952-04-02",-0.000718,-0.000765
"1952-04-03",0.000980,0.000973
"1952-04-04",-0.005220,-0.005250
"1952-04-05",-0.001367,-0.001367
"1952-04-07",-0.009250,-0.009410
"1952-04-08",0.005729,0.005692
"1952-04-09",-0.000065,-0.000198
"1952-04-10",0.003387,0.003361
"1952-04-12",0.000527,0.000527
"1952-04-14",-0.007668,-0.007698
"1952-04-15",-0.010825,-0.011083
"1952-04-16",-0.001324,-0.001405
"1952-04-17",-0.008459,-0.008472
"1952-04-18",0.004075,0.004074
"1952-04-19",0.000617,0.000617
"1952-04-21",0.006998,0.006967
"1952-04-22",-0.004371,-0.004516
"1952-04-23",-0.004534,-0.004539
"1952-04-24",-0.004176,-0.004198
"1952-04-25",0.004131,0.004088
"1952-04-26",0.001524,0.001524
"1952-04-28",-0.002184,-0.002238
"1952-04-29",-0.003254,-0.003461
"1952-04-30",-0.006943,-0.007260
"1952-05-01",-0.007016,-0.007025
"1952-05-02",0.014294,0.014260
"1952-05-03",0.003052,0.003052
"1952-05-05",0.002924,0.002874
"1952-05-06",0.002591,0.001044
"1952-05-07",0.006410,0.005543
"1952-05-08",0.002801,0.002651
"1952-05-09",0.000199,0.000032
"1952-05-10",-0.000792,-0.000792
"1952-05-12",-0.001432,-0.002835
"1952-05-13",0.001680,0.001400
"1952-05-14",-0.003225,-0.003311
"1952-05-15",-0.003543,-0.003750
"1952-05-16",0.000632,0.000429
"1952-05-17",0.000207,0.000207
"1952-05-19",0.001404,0.001345
"1952-05-20",0.005061,0.004779
"1952-05-21",0.002744,0.002124
"1952-05-22",0.006451,0.006412
"1952-05-23",-0.000820,-0.000861
"1952-05-24",-0.000051,-0.000051
"1952-05-26",0.002143,0.001567
"1952-05-27",-0.001792,-0.002364
"1952-05-28",-0.001340,-0.001408
"1952-05-29",0.000028,-0.000050
"1952-06-02",-0.001263,-0.001406
"1952-06-03",-0.000744,-0.001287
"1952-06-04",0.005635,0.005520
"1952-06-05",0.006585,0.006255
"1952-06-06",0.005523,0.005412
"1952-06-09",0.003770,0.003640
"1952-06-10",-0.003308,-0.004586
"1952-06-11",0.002630,0.002377
"1952-06-12",0.000428,0.000377
"1952-06-13",0.002074,0.002033
"1952-06-16",-0.001491,-0.001539
"1952-06-17",0.000766,0.000422
"1952-06-18",0.002367,0.002277
"1952-06-19",0.003038,0.002932
"1952-06-20",0.001426,0.001419
"1952-06-23",-0.001119,-0.001157
"1952-06-24",0.000811,0.000803
"1952-06-25",0.003667,0.003581
"1952-06-26",0.002220,0.002126
"1952-06-27",0.002309,0.002300
"1952-06-30",0.003698,0.003589
"1952-07-01",0.005338,0.005218
"1952-07-02",-0.001628,-0.001642
"1952-07-03",-0.000008,-0.000019
"1952-07-07",-0.003452,-0.003541
"1952-07-08",0.000451,0.000373
"1952-07-09",-0.002710,-0.002740
"1952-07-10",-0.001974,-0.002093
"1952-07-11",0.004971,0.004947
"1952-07-14",0.000772,0.000744
"1952-07-15",0.004893,0.004756
"1952-07-16",-0.000887,-0.000913
"1952-07-17",-0.003379,-0.003403
"1952-07-18",-0.006333,-0.006333
"1952-07-21",0.002296,0.002260
"1952-07-22",0.002158,0.002013
"1952-07-23",0.004335,0.004321
"1952-07-24",0.003307,0.003286
"1952-07-25",-0.002162,-0.002174
"1952-07-28",-0.000090,-0.000119
"1952-07-29",0.002075,0.001731
"1952-07-30",0.002330,0.002186
"1952-07-31",0.001145,0.001084
"1952-08-01",0.000656,0.000652
"1952-08-04",-0.001335,-0.001411
"1952-08-05",0.000437,-0.000445
"1952-08-06",0.001602,0.000458
"1952-08-07",0.002453,0.002109
"1952-08-08",0.000067,-0.000033
"1952-08-11",0.000206,-0.000686
"1952-08-12",-0.006891,-0.007830
"1952-08-13",-0.000105,-0.000395
"1952-08-14",-0.000132,-0.000204
"1952-08-15",-0.001939,-0.002152
"1952-08-18",-0.010278,-0.010426
"1952-08-19",0.000162,0.000012
"1952-08-20",0.002212,0.001673
"1952-08-21",0.001384,0.001218
"1952-08-22",0.000094,0.000066
"1952-08-25",-0.003604,-0.003633
"1952-08-26",-0.000691,-0.001233
"1952-08-27",0.003662,0.003222
"1952-08-28",0.002478,0.002384
"1952-08-29",0.002897,0.002877
"1952-09-02",0.003374,0.002973
"1952-09-03",0.002367,0.002140
"1952-09-04",-0.000819,-0.000921
"1952-09-05",-0.001159,-0.001491
"1952-09-08",-0.004156,-0.004190
"1952-09-09",-0.010646,-0.011186
"1952-09-10",-0.004451,-0.005514
"1952-09-11",0.001557,0.001444
"1952-09-12",-0.002038,-0.002071
"1952-09-15",-0.009538,-0.009582
"1952-09-16",0.004210,0.003724
"1952-09-17",0.002787,0.002668
"1952-09-18",-0.001675,-0.001735
"1952-09-19",0.002151,0.002142
"1952-09-22",0.000946,0.000930
"1952-09-23",0.003474,0.003453
"1952-09-24",0.003234,0.003202
"1952-09-25",0.000001,-0.000076
"1952-09-26",-0.002687,-0.002778
"1952-09-29",-0.000648,-0.000656
"1952-09-30",-0.005553,-0.005695
"1952-10-01",-0.002464,-0.002508
"1952-10-02",-0.000045,-0.000056
"1952-10-03",-0.001791,-0.001811
"1952-10-06",-0.002793,-0.002806
"1952-10-07",0.000354,0.000223
"1952-10-08",0.004841,0.004810
"1952-10-09",0.000390,0.000235
"1952-10-10",0.000012,0.000000
"1952-10-14",-0.003371,-0.003537
"1952-10-15",-0.014680,-0.014833
"1952-10-16",-0.006348,-0.006364
"1952-10-17",0.011694,0.011693
"1952-10-20",-0.003116,-0.003161
"1952-10-21",-0.001599,-0.001675
"1952-10-22",-0.009655,-0.009718
"1952-10-23",0.003510,0.003510
"1952-10-24",0.004069,0.004051
"1952-10-27",0.001309,0.001304
"1952-10-28",0.000442,0.000168
"1952-10-29",0.000574,0.000283
"1952-10-30",0.000010,-0.000044
"1952-10-31",0.013770,0.013679
"1952-11-03",0.005641,0.004105
"1952-11-05",0.005023,0.003370
"1952-11-06",0.003908,0.003852
"1952-11-07",0.003958,0.003069
"1952-11-10",-0.000048,-0.000896
